"routeId","year","scientificName","count","CLC_yr","X_wgs84","Y_wgs84","pr_artif","pr_wetland","pr_water","pr_arable","pr_pasture","pr_heter_agric","pr_shrub_herb","pr_open","pr_other","pr_forest_broadl","pr_forest_conif","pr_forest_mixed","PA","matched"
"MNP.4838",2018,"Acrocephalus arundinaceus",0,"2018s",70.7951410025288,51.7660562659208,0.656651264408897,0.012964060194765,0.0128134716424747,0,0,0,0,0,0.0478711148077371,0,0.258686097457905,0.0110139914882218,"0","1"
"MNP.4838",2019,"Acanthis flammea",0,"2018s",70.7951410025288,51.7660562659208,0.656651264408897,0.012964060194765,0.0128134716424747,0,0,0,0,0,0.0478711148077371,0,0.258686097457905,0.0110139914882218,"0","1"
"MNP.4838",2019,"Acanthis hornemanni",0,"2018s",70.7951410025288,51.7660562659208,0.656651264408897,0.012964060194765,0.0128134716424747,0,0,0,0,0,0.0478711148077371,0,0.258686097457905,0.0110139914882218,"0","1"
"MNP.4838",2019,"Accipiter gentilis",0,"2018s",70.7951410025288,51.7660562659208,0.656651264408897,0.012964060194765,0.0128134716424747,0,0,0,0,0,0.0478711148077371,0,0.258686097457905,0.0110139914882218,"0","1"
"MNP.4838",2019,"Accipiter nisus",0,"2018s",70.7951410025288,51.7660562659208,0.656651264408897,0.012964060194765,0.0128134716424747,0,0,0,0,0,0.0478711148077371,0,0.258686097457905,0.0110139914882218,"0","1"
"MNP.4838",2019,"Acrocephalus arundinaceus",0,"2018s",70.7951410025288,51.7660562659208,0.656651264408897,0.012964060194765,0.0128134716424747,0,0,0,0,0,0.0478711148077371,0,0.258686097457905,0.0110139914882218,"0","1"
"MNP.4839",2011,"Acanthis flammea",0,"2012s",67.0638261182156,53.3890846812056,0,0,0,0,0,0,0.190654914017212,0,0,0,0.537394276162678,0.271950809820109,"0","1"
"MNP.4839",2011,"Acanthis flammea",0,"2012s",67.0638261182156,53.3890846812056,0,0,0,0,0,0,0.190654914017212,0,0,0,0.537394276162678,0.271950809820109,"0","1"
"MNP.4839",2011,"Acanthis hornemanni",0,"2012s",67.0638261182156,53.3890846812056,0,0,0,0,0,0,0.190654914017212,0,0,0,0.537394276162678,0.271950809820109,"0","1"
"MNP.4839",2011,"Acanthis hornemanni",0,"2012s",67.0638261182156,53.3890846812056,0,0,0,0,0,0,0.190654914017212,0,0,0,0.537394276162678,0.271950809820109,"0","1"
"MNP.4839",2011,"Accipiter gentilis",0,"2012s",67.0638261182156,53.3890846812056,0,0,0,0,0,0,0.190654914017212,0,0,0,0.537394276162678,0.271950809820109,"0","1"
"MNP.4839",2011,"Accipiter gentilis",0,"2012s",67.0638261182156,53.3890846812056,0,0,0,0,0,0,0.190654914017212,0,0,0,0.537394276162678,0.271950809820109,"0","1"
"MNP.4839",2011,"Accipiter nisus",0,"2012s",67.0638261182156,53.3890846812056,0,0,0,0,0,0,0.190654914017212,0,0,0,0.537394276162678,0.271950809820109,"0","1"
"MNP.4839",2011,"Accipiter nisus",0,"2012s",67.0638261182156,53.3890846812056,0,0,0,0,0,0,0.190654914017212,0,0,0,0.537394276162678,0.271950809820109,"0","1"
"MNP.4839",2011,"Acrocephalus arundinaceus",0,"2012s",67.0638261182156,53.3890846812056,0,0,0,0,0,0,0.190654914017212,0,0,0,0.537394276162678,0.271950809820109,"0","1"
"MNP.4839",2011,"Acrocephalus arundinaceus",0,"2012s",67.0638261182156,53.3890846812056,0,0,0,0,0,0,0.190654914017212,0,0,0,0.537394276162678,0.271950809820109,"0","1"
"MNP.4839",2012,"Acanthis flammea",0,"2012s",67.0638261182156,53.3890846812056,0,0,0,0,0,0,0.190654914017212,0,0,0,0.537394276162678,0.271950809820109,"0","1"
"MNP.4839",2012,"Acanthis flammea",0,"2012s",67.0638261182156,53.3890846812056,0,0,0,0,0,0,0.190654914017212,0,0,0,0.537394276162678,0.271950809820109,"0","1"
"MNP.4839",2012,"Acanthis hornemanni",0,"2012s",67.0638261182156,53.3890846812056,0,0,0,0,0,0,0.190654914017212,0,0,0,0.537394276162678,0.271950809820109,"0","1"
"MNP.4839",2012,"Acanthis hornemanni",0,"2012s",67.0638261182156,53.3890846812056,0,0,0,0,0,0,0.190654914017212,0,0,0,0.537394276162678,0.271950809820109,"0","1"
"MNP.4839",2012,"Accipiter gentilis",0,"2012s",67.0638261182156,53.3890846812056,0,0,0,0,0,0,0.190654914017212,0,0,0,0.537394276162678,0.271950809820109,"0","1"
"MNP.4839",2012,"Accipiter gentilis",0,"2012s",67.0638261182156,53.3890846812056,0,0,0,0,0,0,0.190654914017212,0,0,0,0.537394276162678,0.271950809820109,"0","1"
"MNP.4839",2012,"Accipiter nisus",0,"2012s",67.0638261182156,53.3890846812056,0,0,0,0,0,0,0.190654914017212,0,0,0,0.537394276162678,0.271950809820109,"0","1"
"MNP.4839",2012,"Accipiter nisus",0,"2012s",67.0638261182156,53.3890846812056,0,0,0,0,0,0,0.190654914017212,0,0,0,0.537394276162678,0.271950809820109,"0","1"
"MNP.4839",2012,"Acrocephalus arundinaceus",0,"2012s",67.0638261182156,53.3890846812056,0,0,0,0,0,0,0.190654914017212,0,0,0,0.537394276162678,0.271950809820109,"0","1"
"MNP.4839",2012,"Acrocephalus arundinaceus",0,"2012s",67.0638261182156,53.3890846812056,0,0,0,0,0,0,0.190654914017212,0,0,0,0.537394276162678,0.271950809820109,"0","1"
"MNP.4839",2013,"Acanthis flammea",0,"2012s",67.0638261182156,53.3890846812056,0,0,0,0,0,0,0.190654914017212,0,0,0,0.537394276162678,0.271950809820109,"0","1"
"MNP.4839",2013,"Acanthis flammea",0,"2012s",67.0638261182156,53.3890846812056,0,0,0,0,0,0,0.190654914017212,0,0,0,0.537394276162678,0.271950809820109,"0","1"
"MNP.4839",2013,"Acanthis hornemanni",0,"2012s",67.0638261182156,53.3890846812056,0,0,0,0,0,0,0.190654914017212,0,0,0,0.537394276162678,0.271950809820109,"0","1"
"MNP.4839",2013,"Acanthis hornemanni",0,"2012s",67.0638261182156,53.3890846812056,0,0,0,0,0,0,0.190654914017212,0,0,0,0.537394276162678,0.271950809820109,"0","1"
"MNP.4839",2013,"Accipiter gentilis",0,"2012s",67.0638261182156,53.3890846812056,0,0,0,0,0,0,0.190654914017212,0,0,0,0.537394276162678,0.271950809820109,"0","1"
"MNP.4839",2013,"Accipiter gentilis",0,"2012s",67.0638261182156,53.3890846812056,0,0,0,0,0,0,0.190654914017212,0,0,0,0.537394276162678,0.271950809820109,"0","1"
"MNP.4839",2013,"Accipiter nisus",0,"2012s",67.0638261182156,53.3890846812056,0,0,0,0,0,0,0.190654914017212,0,0,0,0.537394276162678,0.271950809820109,"0","1"
"MNP.4839",2013,"Accipiter nisus",0,"2012s",67.0638261182156,53.3890846812056,0,0,0,0,0,0,0.190654914017212,0,0,0,0.537394276162678,0.271950809820109,"0","1"
"MNP.4839",2013,"Acrocephalus arundinaceus",0,"2012s",67.0638261182156,53.3890846812056,0,0,0,0,0,0,0.190654914017212,0,0,0,0.537394276162678,0.271950809820109,"0","1"
"MNP.4839",2013,"Acrocephalus arundinaceus",0,"2012s",67.0638261182156,53.3890846812056,0,0,0,0,0,0,0.190654914017212,0,0,0,0.537394276162678,0.271950809820109,"0","1"
"MNP.4842",2011,"Acanthis flammea",0,"2012s",67.4495487756256,53.4329543372587,0,0,0.126393087145969,0,0,0,0.35896178512707,0,0.291513470535067,0,0.0317515113913562,0.191380145800538,"0","1"
"MNP.4842",2011,"Acanthis hornemanni",0,"2012s",67.4495487756256,53.4329543372587,0,0,0.126393087145969,0,0,0,0.35896178512707,0,0.291513470535067,0,0.0317515113913562,0.191380145800538,"0","1"
"MNP.4842",2011,"Accipiter gentilis",0,"2012s",67.4495487756256,53.4329543372587,0,0,0.126393087145969,0,0,0,0.35896178512707,0,0.291513470535067,0,0.0317515113913562,0.191380145800538,"0","1"
"MNP.4842",2011,"Accipiter nisus",0,"2012s",67.4495487756256,53.4329543372587,0,0,0.126393087145969,0,0,0,0.35896178512707,0,0.291513470535067,0,0.0317515113913562,0.191380145800538,"0","1"
"MNP.4842",2011,"Acrocephalus arundinaceus",1,"2012s",67.4495487756256,53.4329543372587,0,0,0.126393087145969,0,0,0,0.35896178512707,0,0.291513470535067,0,0.0317515113913562,0.191380145800538,"0","1"
"MNP.4842",2013,"Acanthis flammea",0,"2012s",67.4495487756256,53.4329543372587,0,0,0.126393087145969,0,0,0,0.35896178512707,0,0.291513470535067,0,0.0317515113913562,0.191380145800538,"0","1"
"MNP.4842",2013,"Acanthis hornemanni",0,"2012s",67.4495487756256,53.4329543372587,0,0,0.126393087145969,0,0,0,0.35896178512707,0,0.291513470535067,0,0.0317515113913562,0.191380145800538,"0","1"
"MNP.4842",2013,"Accipiter gentilis",0,"2012s",67.4495487756256,53.4329543372587,0,0,0.126393087145969,0,0,0,0.35896178512707,0,0.291513470535067,0,0.0317515113913562,0.191380145800538,"0","1"
"MNP.4842",2013,"Accipiter nisus",0,"2012s",67.4495487756256,53.4329543372587,0,0,0.126393087145969,0,0,0,0.35896178512707,0,0.291513470535067,0,0.0317515113913562,0.191380145800538,"0","1"
"MNP.4842",2013,"Acrocephalus arundinaceus",0,"2012s",67.4495487756256,53.4329543372587,0,0,0.126393087145969,0,0,0,0.35896178512707,0,0.291513470535067,0,0.0317515113913562,0.191380145800538,"0","1"
"MNP.4843",2011,"Acanthis flammea",0,"2012s",67.563905247855,53.3860655966442,0,0,0,0,0.00696865655873325,0,0.177527324652682,0.15895156342306,0.320837578371031,0,0.126878168548418,0.208836708446075,"0","1"
"MNP.4843",2011,"Acanthis hornemanni",0,"2012s",67.563905247855,53.3860655966442,0,0,0,0,0.00696865655873325,0,0.177527324652682,0.15895156342306,0.320837578371031,0,0.126878168548418,0.208836708446075,"0","1"
"MNP.4843",2011,"Accipiter gentilis",0,"2012s",67.563905247855,53.3860655966442,0,0,0,0,0.00696865655873325,0,0.177527324652682,0.15895156342306,0.320837578371031,0,0.126878168548418,0.208836708446075,"0","1"
"MNP.4843",2011,"Accipiter nisus",0,"2012s",67.563905247855,53.3860655966442,0,0,0,0,0.00696865655873325,0,0.177527324652682,0.15895156342306,0.320837578371031,0,0.126878168548418,0.208836708446075,"0","1"
"MNP.4843",2011,"Acrocephalus arundinaceus",0,"2012s",67.563905247855,53.3860655966442,0,0,0,0,0.00696865655873325,0,0.177527324652682,0.15895156342306,0.320837578371031,0,0.126878168548418,0.208836708446075,"0","1"
"MNP.4843",2012,"Acanthis flammea",0,"2012s",67.563905247855,53.3860655966442,0,0,0,0,0.00696865655873325,0,0.177527324652682,0.15895156342306,0.320837578371031,0,0.126878168548418,0.208836708446075,"0","1"
"MNP.4843",2012,"Acanthis hornemanni",0,"2012s",67.563905247855,53.3860655966442,0,0,0,0,0.00696865655873325,0,0.177527324652682,0.15895156342306,0.320837578371031,0,0.126878168548418,0.208836708446075,"0","1"
"MNP.4843",2012,"Accipiter gentilis",0,"2012s",67.563905247855,53.3860655966442,0,0,0,0,0.00696865655873325,0,0.177527324652682,0.15895156342306,0.320837578371031,0,0.126878168548418,0.208836708446075,"0","1"
"MNP.4843",2012,"Accipiter nisus",0,"2012s",67.563905247855,53.3860655966442,0,0,0,0,0.00696865655873325,0,0.177527324652682,0.15895156342306,0.320837578371031,0,0.126878168548418,0.208836708446075,"0","1"
"MNP.4843",2012,"Acrocephalus arundinaceus",0,"2012s",67.563905247855,53.3860655966442,0,0,0,0,0.00696865655873325,0,0.177527324652682,0.15895156342306,0.320837578371031,0,0.126878168548418,0.208836708446075,"0","1"
"MNP.4843",2013,"Acanthis flammea",0,"2012s",67.563905247855,53.3860655966442,0,0,0,0,0.00696865655873325,0,0.177527324652682,0.15895156342306,0.320837578371031,0,0.126878168548418,0.208836708446075,"0","1"
"MNP.4843",2013,"Acanthis hornemanni",0,"2012s",67.563905247855,53.3860655966442,0,0,0,0,0.00696865655873325,0,0.177527324652682,0.15895156342306,0.320837578371031,0,0.126878168548418,0.208836708446075,"0","1"
"MNP.4843",2013,"Accipiter gentilis",0,"2012s",67.563905247855,53.3860655966442,0,0,0,0,0.00696865655873325,0,0.177527324652682,0.15895156342306,0.320837578371031,0,0.126878168548418,0.208836708446075,"0","1"
"MNP.4843",2013,"Accipiter nisus",0,"2012s",67.563905247855,53.3860655966442,0,0,0,0,0.00696865655873325,0,0.177527324652682,0.15895156342306,0.320837578371031,0,0.126878168548418,0.208836708446075,"0","1"
"MNP.4843",2013,"Acrocephalus arundinaceus",0,"2012s",67.563905247855,53.3860655966442,0,0,0,0,0.00696865655873325,0,0.177527324652682,0.15895156342306,0.320837578371031,0,0.126878168548418,0.208836708446075,"0","1"
"MNP.4845",2017,"Acanthis flammea",0,"2018s",68.8008104612212,52.8650849454892,0,0,0.0153189762542441,0,0,0,0,0,0.462189898567703,0,0.380483482218577,0.142007642959476,"0","1"
"MNP.4845",2017,"Acanthis hornemanni",0,"2018s",68.8008104612212,52.8650849454892,0,0,0.0153189762542441,0,0,0,0,0,0.462189898567703,0,0.380483482218577,0.142007642959476,"0","1"
"MNP.4845",2017,"Accipiter gentilis",1,"2018s",68.8008104612212,52.8650849454892,0,0,0.0153189762542441,0,0,0,0,0,0.462189898567703,0,0.380483482218577,0.142007642959476,"0","1"
"MNP.4845",2017,"Accipiter nisus",0,"2018s",68.8008104612212,52.8650849454892,0,0,0.0153189762542441,0,0,0,0,0,0.462189898567703,0,0.380483482218577,0.142007642959476,"0","1"
"MNP.4845",2017,"Acrocephalus arundinaceus",0,"2018s",68.8008104612212,52.8650849454892,0,0,0.0153189762542441,0,0,0,0,0,0.462189898567703,0,0.380483482218577,0.142007642959476,"0","1"
"MNP.4845",2018,"Acanthis flammea",0,"2018s",68.8008104612212,52.8650849454892,0,0,0.0153189762542441,0,0,0,0,0,0.462189898567703,0,0.380483482218577,0.142007642959476,"0","1"
"MNP.4845",2018,"Acanthis hornemanni",0,"2018s",68.8008104612212,52.8650849454892,0,0,0.0153189762542441,0,0,0,0,0,0.462189898567703,0,0.380483482218577,0.142007642959476,"0","1"
"MNP.4845",2018,"Accipiter gentilis",0,"2018s",68.8008104612212,52.8650849454892,0,0,0.0153189762542441,0,0,0,0,0,0.462189898567703,0,0.380483482218577,0.142007642959476,"0","1"
"MNP.4845",2018,"Accipiter nisus",0,"2018s",68.8008104612212,52.8650849454892,0,0,0.0153189762542441,0,0,0,0,0,0.462189898567703,0,0.380483482218577,0.142007642959476,"0","1"
"MNP.4845",2018,"Acrocephalus arundinaceus",0,"2018s",68.8008104612212,52.8650849454892,0,0,0.0153189762542441,0,0,0,0,0,0.462189898567703,0,0.380483482218577,0.142007642959476,"0","1"
"MNP.4845",2019,"Acanthis flammea",0,"2018s",68.8008104612212,52.8650849454892,0,0,0.0153189762542441,0,0,0,0,0,0.462189898567703,0,0.380483482218577,0.142007642959476,"0","1"
"MNP.4845",2019,"Acanthis hornemanni",0,"2018s",68.8008104612212,52.8650849454892,0,0,0.0153189762542441,0,0,0,0,0,0.462189898567703,0,0.380483482218577,0.142007642959476,"0","1"
"MNP.4845",2019,"Accipiter gentilis",0,"2018s",68.8008104612212,52.8650849454892,0,0,0.0153189762542441,0,0,0,0,0,0.462189898567703,0,0.380483482218577,0.142007642959476,"0","1"
"MNP.4845",2019,"Accipiter nisus",0,"2018s",68.8008104612212,52.8650849454892,0,0,0.0153189762542441,0,0,0,0,0,0.462189898567703,0,0.380483482218577,0.142007642959476,"0","1"
"MNP.4845",2019,"Acrocephalus arundinaceus",0,"2018s",68.8008104612212,52.8650849454892,0,0,0.0153189762542441,0,0,0,0,0,0.462189898567703,0,0.380483482218577,0.142007642959476,"0","1"
"MNP.4851",2012,"Acanthis flammea",0,"2012s",70.3203839763763,52.189254470695,0.00180556521802581,0,0,0,0,0,0,0,0.0211210894014758,0,0.748904922392548,0.22816842298795,"0","1"
"MNP.4851",2012,"Acanthis hornemanni",0,"2012s",70.3203839763763,52.189254470695,0.00180556521802581,0,0,0,0,0,0,0,0.0211210894014758,0,0.748904922392548,0.22816842298795,"0","1"
"MNP.4851",2012,"Accipiter gentilis",0,"2012s",70.3203839763763,52.189254470695,0.00180556521802581,0,0,0,0,0,0,0,0.0211210894014758,0,0.748904922392548,0.22816842298795,"0","1"
"MNP.4851",2012,"Accipiter nisus",0,"2012s",70.3203839763763,52.189254470695,0.00180556521802581,0,0,0,0,0,0,0,0.0211210894014758,0,0.748904922392548,0.22816842298795,"0","1"
"MNP.4851",2012,"Acrocephalus arundinaceus",0,"2012s",70.3203839763763,52.189254470695,0.00180556521802581,0,0,0,0,0,0,0,0.0211210894014758,0,0.748904922392548,0.22816842298795,"0","1"
"MNP.4851",2013,"Acanthis flammea",0,"2012s",70.3203839763763,52.189254470695,0.00180556521802581,0,0,0,0,0,0,0,0.0211210894014758,0,0.748904922392548,0.22816842298795,"0","1"
"MNP.4851",2013,"Acanthis hornemanni",0,"2012s",70.3203839763763,52.189254470695,0.00180556521802581,0,0,0,0,0,0,0,0.0211210894014758,0,0.748904922392548,0.22816842298795,"0","1"
"MNP.4851",2013,"Accipiter gentilis",0,"2012s",70.3203839763763,52.189254470695,0.00180556521802581,0,0,0,0,0,0,0,0.0211210894014758,0,0.748904922392548,0.22816842298795,"0","1"
"MNP.4851",2013,"Accipiter nisus",0,"2012s",70.3203839763763,52.189254470695,0.00180556521802581,0,0,0,0,0,0,0,0.0211210894014758,0,0.748904922392548,0.22816842298795,"0","1"
"MNP.4851",2013,"Acrocephalus arundinaceus",0,"2012s",70.3203839763763,52.189254470695,0.00180556521802581,0,0,0,0,0,0,0,0.0211210894014758,0,0.748904922392548,0.22816842298795,"0","1"
"MNP.4861",2006,"Acanthis flammea",0,"2006s",69.0699628749476,52.9508674129243,0,0.122656147936161,0,0.0284649249408454,0,0,0.0722098766170412,0,0.0669720919353556,0,0.637768359638819,0.0719285989317774,"0","1"
"MNP.4861",2006,"Acanthis hornemanni",0,"2006s",69.0699628749476,52.9508674129243,0,0.122656147936161,0,0.0284649249408454,0,0,0.0722098766170412,0,0.0669720919353556,0,0.637768359638819,0.0719285989317774,"0","1"
"MNP.4861",2006,"Accipiter gentilis",0,"2006s",69.0699628749476,52.9508674129243,0,0.122656147936161,0,0.0284649249408454,0,0,0.0722098766170412,0,0.0669720919353556,0,0.637768359638819,0.0719285989317774,"0","1"
"MNP.4861",2006,"Accipiter nisus",0,"2006s",69.0699628749476,52.9508674129243,0,0.122656147936161,0,0.0284649249408454,0,0,0.0722098766170412,0,0.0669720919353556,0,0.637768359638819,0.0719285989317774,"0","1"
"MNP.4861",2006,"Acrocephalus arundinaceus",0,"2006s",69.0699628749476,52.9508674129243,0,0.122656147936161,0,0.0284649249408454,0,0,0.0722098766170412,0,0.0669720919353556,0,0.637768359638819,0.0719285989317774,"0","1"
"MNP.4868",2006,"Acanthis flammea",0,"2006s",71.0079603316253,52.0742077563996,0,0,0,0.200760532349961,0,0,0.11441691763393,0,0.265529860893678,0,0.291953445133415,0.127339243989016,"0","1"
"MNP.4868",2006,"Acanthis hornemanni",0,"2006s",71.0079603316253,52.0742077563996,0,0,0,0.200760532349961,0,0,0.11441691763393,0,0.265529860893678,0,0.291953445133415,0.127339243989016,"0","1"
"MNP.4868",2006,"Accipiter gentilis",0,"2006s",71.0079603316253,52.0742077563996,0,0,0,0.200760532349961,0,0,0.11441691763393,0,0.265529860893678,0,0.291953445133415,0.127339243989016,"0","1"
"MNP.4868",2006,"Accipiter nisus",0,"2006s",71.0079603316253,52.0742077563996,0,0,0,0.200760532349961,0,0,0.11441691763393,0,0.265529860893678,0,0.291953445133415,0.127339243989016,"0","1"
"MNP.4868",2006,"Acrocephalus arundinaceus",0,"2006s",71.0079603316253,52.0742077563996,0,0,0,0.200760532349961,0,0,0.11441691763393,0,0.265529860893678,0,0.291953445133415,0.127339243989016,"0","1"
"MNP.4869",2018,"Acanthis flammea",0,"2018s",71.2171839540107,51.9755135513865,0,0,0,0.348772978761306,0,0,0,0,0.0631685954802525,0,0.00586477995867238,0.582193645799769,"0","1"
"MNP.4869",2018,"Acanthis hornemanni",0,"2018s",71.2171839540107,51.9755135513865,0,0,0,0.348772978761306,0,0,0,0,0.0631685954802525,0,0.00586477995867238,0.582193645799769,"0","1"
"MNP.4869",2018,"Accipiter gentilis",0,"2018s",71.2171839540107,51.9755135513865,0,0,0,0.348772978761306,0,0,0,0,0.0631685954802525,0,0.00586477995867238,0.582193645799769,"0","1"
"MNP.4869",2018,"Accipiter nisus",0,"2018s",71.2171839540107,51.9755135513865,0,0,0,0.348772978761306,0,0,0,0,0.0631685954802525,0,0.00586477995867238,0.582193645799769,"0","1"
"MNP.4869",2018,"Acrocephalus arundinaceus",0,"2018s",71.2171839540107,51.9755135513865,0,0,0,0.348772978761306,0,0,0,0,0.0631685954802525,0,0.00586477995867238,0.582193645799769,"0","1"
"MNP.4869",2019,"Acanthis flammea",0,"2018s",71.2171839540107,51.9755135513865,0,0,0,0.348772978761306,0,0,0,0,0.0631685954802525,0,0.00586477995867238,0.582193645799769,"0","1"
"MNP.4869",2019,"Acanthis hornemanni",0,"2018s",71.2171839540107,51.9755135513865,0,0,0,0.348772978761306,0,0,0,0,0.0631685954802525,0,0.00586477995867238,0.582193645799769,"0","1"
"MNP.4869",2019,"Accipiter gentilis",0,"2018s",71.2171839540107,51.9755135513865,0,0,0,0.348772978761306,0,0,0,0,0.0631685954802525,0,0.00586477995867238,0.582193645799769,"0","1"
"MNP.4869",2019,"Accipiter nisus",0,"2018s",71.2171839540107,51.9755135513865,0,0,0,0.348772978761306,0,0,0,0,0.0631685954802525,0,0.00586477995867238,0.582193645799769,"0","1"
"MNP.4869",2019,"Acrocephalus arundinaceus",0,"2018s",71.2171839540107,51.9755135513865,0,0,0,0.348772978761306,0,0,0,0,0.0631685954802525,0,0.00586477995867238,0.582193645799769,"0","1"
"MNP.4871",2017,"Acanthis flammea",0,"2018s",71.7350101247713,51.7277445811543,0.216028284068641,0,0.0607565360456416,0.337033084668387,0,0,0,0,0.285995981944218,0,0.093940244677639,0.00624586859547435,"0","1"
"MNP.4871",2017,"Acanthis hornemanni",0,"2018s",71.7350101247713,51.7277445811543,0.216028284068641,0,0.0607565360456416,0.337033084668387,0,0,0,0,0.285995981944218,0,0.093940244677639,0.00624586859547435,"0","1"
